ID	Length	dBGLF5_04.Aligned.sortedByCoord.out
ENSG00000100416.15	3999	107.5
ENSG00000224950.2	5999	101.0
ENSG00000172175.16	3999	54.5
ENSG00000259178.1	3999	34.0
ENSG00000185742.7	4999	77.5
ENSG00000241490.1	4499	62.5
ENSG00000287802.1	3999	54.5
ENSG00000279718.1	3999	31.0
ENSG00000215720.4	3999	40.5
ENSG00000259595.1	5499	56.5
ENSG00000250155.3	4999	49.0
ENSG00000200278.1	8999	145.5
ENSG00000230228.2	4999	60.5
ENSG00000255733.6	3999	51.0
ENSG00000204361.10	6999	285.0
ENSG00000064995.19	7499	144.5
ENSG00000197111.16	7499	185.5
ENSG00000258175.1	3999	25.5
ENSG00000156587.16	5999	85.5
ENSG00000232514.1	4499	27.0
ENSG00000116745.7	9499	167.5
ENSG00000261096.1	4499	57.0
ENSG00000249128.1	4999	98.5
ENSG00000101109.13	11999	332.5
ENSG00000140941.14	3999	39.0
ENSG00000223896.2	4499	38.5
ENSG00000255487.1	6999	111.5
ENSG00000134183.13	4499	33.0
ENSG00000115282.21	6499	85.5
ENSG00000152683.14	6499	88.0
ENSG00000265678.1	21499	925.0
ENSG00000113593.12	4499	40.0
ENSG00000236068.2	4499	63.5
ENSG00000278743.2	5999	66.5
ENSG00000068784.13	3999	58.0
ENSG00000109270.13	3999	29.5
ENSG00000290694.1	7999	86.0
ENSG00000226465.5	5499	46.0
ENSG00000227995.1	4999	67.0
ENSG00000254717.3	3999	44.0
ENSG00000266852.2	6499	101.0
ENSG00000135426.16	5499	101.5
ENSG00000200379.1	5499	61.0
ENSG00000173726.11	4499	54.5
ENSG00000257629.1	4499	41.0
ENSG00000285553.1	8999	105.5
ENSG00000280047.1	3999	41.0
ENSG00000256349.1	3999	61.5
ENSG00000286294.2	5999	53.0
ENSG00000132842.15	4999	83.0
ENSG00000225233.2	3999	45.0
ENSG00000154898.17	4499	70.0
ENSG00000229960.1	5999	40.0
ENSG00000134569.10	8999	140.0
ENSG00000234566.1	4499	57.0
ENSG00000219770.1	8999	215.0
ENSG00000250441.1	4999	85.5
ENSG00000188324.4	4499	225.5
ENSG00000179088.16	4999	62.5
ENSG00000197885.11	6999	139.5
ENSG00000137076.22	3999	43.5
ENSG00000228126.1	4499	66.5
ENSG00000137496.19	13999	252.5
ENSG00000223986.1	4499	43.0
ENSG00000163660.12	8499	182.0
ENSG00000196504.21	13499	362.0
ENSG00000156384.15	4499	48.0
ENSG00000156076.10	6999	76.5
ENSG00000232218.1	4999	58.0
ENSG00000289421.1	6999	73.0
ENSG00000234984.1	3999	66.0
ENSG00000144357.18	10499	169.5
ENSG00000138050.15	6499	67.5
ENSG00000279111.2	4499	46.0
ENSG00000119689.15	8999	138.5
ENSG00000136861.19	4999	102.0
ENSG00000265739.1	4499	54.0
ENSG00000238410.1	3999	47.0
ENSG00000255819.7	16499	346.5
ENSG00000236844.1	9499	167.5
ENSG00000287870.1	8499	206.5
ENSG00000122566.22	10499	599.5
ENSG00000117501.15	5499	114.0
ENSG00000232079.7	3999	179.0
ENSG00000234810.4	5999	52.0
ENSG00000149657.20	6999	260.5
ENSG00000227217.1	5999	55.5
ENSG00000176641.11	3999	49.0
ENSG00000286571.1	7499	88.0
ENSG00000250990.1	6999	111.0
ENSG00000287173.1	5999	57.5
ENSG00000282022.1	4999	55.0
ENSG00000230096.1	3999	32.0
ENSG00000264997.1	6499	145.5
ENSG00000258244.1	3999	30.0
ENSG00000256268.3	4999	55.0
ENSG00000130733.11	4999	134.0
ENSG00000266877.1	6999	128.0
ENSG00000292256.1	3999	66.0
ENSG00000075420.13	4499	71.0
ENSG00000289866.1	3999	26.0
ENSG00000258670.1	4499	95.5
ENSG00000293360.1	5499	67.5
ENSG00000277895.1	4499	77.5
ENSG00000278948.1	6999	348.0
ENSG00000288024.1	3999	34.0
ENSG00000241890.1	4499	51.0
ENSG00000276123.1	5499	53.0
ENSG00000168131.4	3999	30.0
ENSG00000111252.11	4999	63.5
ENSG00000230836.1	3999	53.0
ENSG00000258379.1	4499	111.0
ENSG00000152556.17	5999	103.0
ENSG00000259092.1	7499	204.0
ENSG00000022840.17	4999	96.0
ENSG00000218226.1	9999	218.5
ENSG00000264622.1	3999	36.0
ENSG00000104237.11	7999	115.5
ENSG00000081307.15	4999	49.0
ENSG00000197451.12	6499	118.0
ENSG00000270900.1	6999	70.5
ENSG00000239129.1	10499	365.5
ENSG00000198586.14	7999	109.5
ENSG00000229975.1	6999	113.5
ENSG00000236204.7	3999	29.0
ENSG00000113522.14	5999	126.0
ENSG00000255151.2	3999	75.0
ENSG00000261253.2	4499	73.0
ENSG00000291008.1	3999	61.0
ENSG00000258072.2	6499	121.5
ENSG00000271580.1	4499	36.5
