ID	Length	dBGLF5_11.Aligned.sortedByCoord.out
ENSG00000161980.6	10999	365.5
ENSG00000172795.17	11999	258.0
ENSG00000169684.13	16999	331.5
ENSG00000265799.1	23999	379.5
ENSG00000173163.11	13499	228.5
ENSG00000112339.15	10999	200.0
ENSG00000011198.10	26499	1862.0
ENSG00000168906.13	12999	1129.5
ENSG00000288879.2	5999	64.0
ENSG00000100767.17	18499	260.0
ENSG00000133943.21	7499	71.5
ENSG00000067066.17	15499	479.5
ENSG00000266072.1	13999	1107.5
ENSG00000139842.15	5499	67.5
ENSG00000100364.19	17999	281.5
ENSG00000110921.14	16999	430.0
ENSG00000224220.1	9499	264.0
ENSG00000225225.1	5499	53.0
ENSG00000127191.18	9499	341.0
ENSG00000153443.13	8499	132.5
ENSG00000197713.15	7999	212.5
ENSG00000176809.11	12999	494.0
ENSG00000232803.1	9499	205.0
ENSG00000272599.2	18999	265.0
ENSG00000111196.10	4999	122.0
ENSG00000164902.14	3999	38.5
ENSG00000138674.17	9999	172.5
ENSG00000260823.1	15499	308.5
ENSG00000121774.18	17499	527.0
ENSG00000267106.9	25499	955.0
ENSG00000198554.12	13999	167.5
ENSG00000149273.15	7999	166.0
ENSG00000273450.1	10499	120.5
ENSG00000095564.15	17499	421.0
ENSG00000258285.1	10499	363.0
ENSG00000175390.15	5999	84.5
ENSG00000173744.18	5499	68.0
ENSG00000161920.11	5499	59.0
ENSG00000165861.14	4999	52.5
ENSG00000275638.1	13999	457.0
ENSG00000216708.1	4999	97.0
ENSG00000064995.19	45999	1014.5
ENSG00000155229.21	23499	844.5
ENSG00000118363.13	6999	142.0
ENSG00000143514.18	5999	52.0
ENSG00000100124.15	3999	25.0
ENSG00000166295.9	5999	33.0
ENSG00000261096.1	5499	90.5
ENSG00000131153.9	18999	707.0
ENSG00000280354.1	9499	94.0
ENSG00000254942.1	3999	45.0
ENSG00000291201.1	3999	47.0
ENSG00000273890.1	9499	124.0
ENSG00000089022.15	12499	268.5
ENSG00000171453.20	11999	145.0
ENSG00000086061.16	13999	704.5
ENSG00000279613.1	10499	482.0
ENSG00000286316.1	6999	80.0
ENSG00000280046.1	5999	96.5
ENSG00000143322.22	18499	635.0
ENSG00000265678.1	22136	7252.0
ENSG00000169679.15	3999	59.5
ENSG00000272025.1	4499	37.0
ENSG00000169189.17	4999	40.5
ENSG00000069275.13	4499	50.5
ENSG00000188313.13	5999	77.0
ENSG00000185947.15	15999	635.0
ENSG00000086015.23	11999	220.0
ENSG00000155463.14	3999	29.5
ENSG00000117868.18	8499	182.0
ENSG00000261253.2	14999	298.0
ENSG00000102054.18	7499	122.5
ENSG00000105926.16	16999	307.0
ENSG00000203995.11	9499	1331.5
ENSG00000168397.17	10999	121.0
ENSG00000167674.15	5999	167.0
ENSG00000168028.15	11499	196.5
ENSG00000102886.15	5499	74.5
ENSG00000289374.1	6499	104.0
ENSG00000065665.21	4999	110.5
ENSG00000146802.13	4999	44.5
ENSG00000239544.1	6999	78.0
ENSG00000159720.13	6499	97.0
ENSG00000274135.1	10499	181.0
ENSG00000080007.8	4999	61.0
ENSG00000116761.12	10999	178.5
ENSG00000265961.1	7999	72.0
ENSG00000132432.14	16999	795.0
ENSG00000235371.1	10999	135.0
ENSG00000214106.9	3999	79.0
ENSG00000252034.1	3999	33.0
ENSG00000234883.7	18499	606.5
ENSG00000146963.18	3999	25.0
ENSG00000078177.15	6499	114.0
ENSG00000129197.15	8499	141.5
ENSG00000231956.1	24499	444.0
ENSG00000261351.2	23499	665.0
ENSG00000024048.11	5499	55.0
ENSG00000109111.15	6499	69.0
ENSG00000260105.7	6999	104.0
ENSG00000230424.3	7999	279.0
ENSG00000015479.20	4499	30.0
ENSG00000161526.15	9999	215.5
ENSG00000126432.14	6499	74.5
ENSG00000170949.18	8999	156.0
ENSG00000197498.13	7999	313.0
ENSG00000285801.1	4499	56.5
ENSG00000163660.12	64999	2277.0
ENSG00000235897.1	3999	39.5
ENSG00000142166.15	3999	47.5
ENSG00000173588.16	24999	480.5
ENSG00000136888.8	5999	136.0
ENSG00000167526.14	5499	71.5
ENSG00000161664.7	12999	779.0
ENSG00000067365.15	5999	130.0
ENSG00000140319.11	7499	133.5
ENSG00000272911.1	3999	26.0
ENSG00000233912.1	11499	231.0
ENSG00000186532.12	11999	1244.0
ENSG00000186468.13	9499	236.5
ENSG00000125450.11	22499	521.0
ENSG00000137504.15	14999	376.5
ENSG00000253603.1	4499	41.0
ENSG00000170142.12	7499	79.0
ENSG00000277895.1	4999	188.0
ENSG00000000460.17	16499	451.5
ENSG00000175073.8	5499	59.0
ENSG00000266402.5	4499	54.5
ENSG00000232662.2	4999	51.0
ENSG00000142937.12	16499	352.5
ENSG00000108349.17	9999	220.5
ENSG00000130305.17	3999	74.0
ENSG00000143412.10	3999	21.0
ENSG00000245479.3	5499	38.0
ENSG00000237699.2	6999	155.5
ENSG00000234694.2	6999	153.0
ENSG00000140941.14	10999	870.0
ENSG00000293360.1	9999	386.5
ENSG00000071082.11	25499	529.5
ENSG00000162191.14	3999	71.0
ENSG00000221978.13	10499	532.5
ENSG00000258890.8	9999	276.0
ENSG00000235881.2	7499	138.5
ENSG00000225439.4	3999	40.0
ENSG00000267612.1	4499	33.0
ENSG00000284452.1	12499	399.5
ENSG00000257449.1	12499	144.5
ENSG00000164500.7	3999	37.0
ENSG00000132670.21	6499	66.0
ENSG00000171206.16	7999	254.5
ENSG00000172667.11	15999	376.5
ENSG00000182400.15	14499	497.0
ENSG00000135185.12	4499	58.0
ENSG00000133111.4	5999	108.0
ENSG00000117523.18	7499	222.5
ENSG00000188529.15	3999	74.0
ENSG00000092871.17	16499	556.0
ENSG00000175467.15	9999	420.0
ENSG00000199483.1	4499	55.5
ENSG00000185238.13	6499	161.5
ENSG00000185090.15	5499	58.5
ENSG00000164253.14	15499	404.0
ENSG00000128159.12	11499	213.0
ENSG00000286294.2	5499	91.0
ENSG00000138069.18	19999	720.0
ENSG00000275418.1	6999	125.0
ENSG00000287494.1	3999	26.5
ENSG00000100445.18	3999	90.0
ENSG00000141522.12	6499	139.5
ENSG00000139651.11	3999	38.5
ENSG00000031698.13	7999	188.5
ENSG00000146426.19	5999	85.5
ENSG00000213672.8	3999	50.0
ENSG00000268401.2	6999	182.0
ENSG00000120690.16	6999	74.5
ENSG00000031003.11	5999	92.5
ENSG00000156831.8	3999	35.0
ENSG00000164070.12	38499	1165.0
ENSG00000154262.13	5499	168.5
ENSG00000125257.16	5999	108.5
ENSG00000100201.23	6999	87.5
ENSG00000009335.19	5499	76.0
ENSG00000218283.2	7999	112.0
ENSG00000138303.19	4999	61.0
ENSG00000272462.4	10999	177.5
ENSG00000151611.17	7999	90.0
ENSG00000154124.6	16999	786.5
ENSG00000255713.2	3999	30.0
ENSG00000169696.16	5499	117.5
ENSG00000085117.12	7499	70.0
ENSG00000289236.1	5499	111.5
ENSG00000109519.14	9999	328.0
ENSG00000197044.11	28999	614.0
ENSG00000163704.13	4499	43.0
ENSG00000259357.2	6499	105.5
ENSG00000132300.19	10999	1269.0
ENSG00000197728.11	31999	810.0
ENSG00000224950.2	6499	208.5
ENSG00000180185.13	3999	135.0
ENSG00000142655.13	5999	92.0
ENSG00000105246.6	11999	620.5
ENSG00000267405.1	6499	216.0
ENSG00000165630.15	6999	150.0
ENSG00000173226.17	3999	49.0
ENSG00000189241.8	8499	281.0
ENSG00000257221.4	4499	48.0
ENSG00000237330.3	5499	139.0
ENSG00000117362.13	5499	61.5
ENSG00000133026.14	4499	183.0
ENSG00000167114.13	6999	63.5
ENSG00000262831.1	4999	69.0
ENSG00000100241.22	8499	249.0
ENSG00000100982.12	10999	332.0
ENSG00000033327.13	6999	175.0
ENSG00000224769.1	3999	99.5
ENSG00000123144.11	4499	56.0
ENSG00000263069.6	9499	91.0
ENSG00000261236.8	8499	148.5
ENSG00000213509.4	11499	212.5
ENSG00000078898.7	28999	651.5
ENSG00000171953.16	3999	165.0
ENSG00000056558.11	33499	2331.5
ENSG00000167258.16	5999	275.0
ENSG00000139350.12	5499	54.0
ENSG00000232999.1	5499	221.0
ENSG00000179832.18	6499	131.0
ENSG00000170037.14	11999	257.0
ENSG00000102962.5	3999	38.0
ENSG00000038210.14	19499	302.5
ENSG00000051180.17	20499	196.5
ENSG00000175003.15	9999	206.5
ENSG00000163528.13	4999	63.5
ENSG00000173614.14	3999	35.0
ENSG00000126870.16	8499	208.0
ENSG00000119760.16	6499	86.0
ENSG00000143776.20	7499	154.0
ENSG00000124228.15	6499	97.0
ENSG00000173726.11	13660	452.5
ENSG00000171503.13	9999	907.5
ENSG00000079246.16	19388	1048.0
ENSG00000089280.19	46499	1815.5
ENSG00000225975.8	15499	449.0
ENSG00000266721.1	12999	464.5
ENSG00000185009.13	19499	190.0
ENSG00000276043.5	5499	152.5
ENSG00000287870.1	4999	39.0
ENSG00000283108.2	5999	94.5
ENSG00000270542.1	5999	46.0
ENSG00000142864.15	4499	82.0
ENSG00000290165.1	6999	118.5
ENSG00000289372.2	5499	91.5
ENSG00000243056.2	14499	691.0
ENSG00000167971.16	11499	206.5
ENSG00000170734.12	8499	166.0
ENSG00000115053.17	22499	922.5
ENSG00000143319.17	17178	592.0
ENSG00000180098.9	12499	1989.5
ENSG00000122483.18	10999	121.0
ENSG00000163516.14	4499	68.0
ENSG00000104129.10	3999	67.5
ENSG00000168056.18	18499	3265.5
ENSG00000272764.1	3999	121.0
ENSG00000104783.15	7499	215.5
ENSG00000246790.2	31185	857.5
ENSG00000117419.16	9499	161.0
ENSG00000123219.13	8999	170.5
ENSG00000125037.13	8499	1524.5
ENSG00000168101.15	11999	256.5
ENSG00000151532.15	10499	347.5
ENSG00000131941.8	4999	58.5
ENSG00000126067.12	6999	162.0
ENSG00000105875.15	9999	249.5
ENSG00000060558.4	5999	74.0
ENSG00000113522.14	9499	390.5
ENSG00000113812.14	11999	320.5
ENSG00000075420.13	7999	265.5
ENSG00000277369.2	4999	51.0
ENSG00000115514.12	5999	103.0
ENSG00000134748.13	5499	55.5
ENSG00000131931.8	5999	237.5
ENSG00000218233.1	11999	648.0
ENSG00000116691.11	28999	1876.5
ENSG00000143799.14	5499	114.5
ENSG00000175556.17	4499	161.0
ENSG00000116560.12	14499	1231.0
ENSG00000158402.21	5499	60.0
ENSG00000136436.15	10999	1211.0
ENSG00000182831.12	24999	980.0
ENSG00000226469.1	3999	69.0
ENSG00000108010.12	3999	40.0
ENSG00000258441.1	6499	587.0
ENSG00000224367.7	4499	201.5
ENSG00000226212.2	6499	82.0
ENSG00000105656.13	7999	281.0
ENSG00000164346.10	16499	212.5
ENSG00000162139.10	5499	77.0
ENSG00000202089.1	15999	376.0
ENSG00000143183.18	5499	142.0
ENSG00000121931.16	20820	718.5
ENSG00000281491.1	5499	60.0
ENSG00000137713.16	11499	151.0
ENSG00000132773.12	18499	372.0
ENSG00000179010.16	4999	103.0
ENSG00000180626.10	6999	277.0
ENSG00000228126.1	7999	296.0
ENSG00000125910.6	4999	142.0
ENSG00000131018.25	5499	59.5
ENSG00000102786.15	4999	104.0
ENSG00000104147.9	23999	5031.5
ENSG00000154118.13	5499	91.5
ENSG00000163257.11	6999	367.5
ENSG00000258944.1	7999	415.0
ENSG00000132010.16	5499	126.0
ENSG00000103591.13	13999	164.5
ENSG00000236901.6	4999	136.5
ENSG00000184619.8	14499	475.5
ENSG00000135250.17	14999	350.5
ENSG00000203705.11	8499	116.0
ENSG00000162676.13	29999	615.5
ENSG00000197111.16	9999	678.0
ENSG00000271936.1	4499	146.5
ENSG00000115282.21	7499	1078.0
ENSG00000289155.2	17999	356.0
ENSG00000177613.9	5999	122.0
ENSG00000167721.11	4999	163.0
ENSG00000066084.13	3999	41.5
ENSG00000109332.20	3999	31.5
ENSG00000288899.1	10499	642.5
ENSG00000100359.21	4499	76.5
ENSG00000242444.4	5999	155.0
ENSG00000137073.24	9999	248.5
ENSG00000230033.1	5499	790.0
ENSG00000113312.12	11999	200.5
ENSG00000241878.12	6999	111.0
ENSG00000286873.1	9499	254.0
ENSG00000141456.16	9499	133.0
ENSG00000125447.18	4499	38.0
ENSG00000158042.9	4499	44.0
ENSG00000185298.13	8999	169.5
ENSG00000275106.1	11499	227.5
ENSG00000235840.1	4999	53.5
ENSG00000075856.12	11999	808.5
ENSG00000066827.16	10499	171.0
ENSG00000256249.1	7999	85.0
ENSG00000178297.15	4999	176.5
ENSG00000125726.11	5499	259.5
ENSG00000075240.17	7999	198.5
ENSG00000270804.2	5499	148.0
ENSG00000119953.14	17499	538.5
ENSG00000122965.11	10499	190.0
ENSG00000136271.11	11999	182.5
ENSG00000090661.12	5499	129.0
ENSG00000171659.16	6499	182.5
ENSG00000100100.13	3999	55.5
ENSG00000180357.10	10499	124.5
ENSG00000004766.17	5999	120.5
ENSG00000124535.16	4499	41.5
ENSG00000255959.1	3999	76.0
ENSG00000204842.18	14499	195.5
ENSG00000159579.14	4499	51.5
ENSG00000132470.14	11999	306.0
ENSG00000149084.13	11499	240.5
ENSG00000147601.15	3999	81.5
ENSG00000290537.1	7499	85.0
ENSG00000121594.12	13999	932.5
ENSG00000289031.1	4499	127.5
ENSG00000126934.15	8999	319.0
ENSG00000053372.5	7999	672.0
ENSG00000272758.7	4499	41.0
ENSG00000128335.14	5999	103.0
ENSG00000139668.9	6499	116.5
ENSG00000293076.1	5499	68.5
ENSG00000258646.1	3999	39.5
ENSG00000189144.15	6499	91.0
ENSG00000097007.20	7499	75.0
ENSG00000070061.16	10499	180.0
ENSG00000096080.12	6999	266.0
ENSG00000171357.6	6499	93.0
ENSG00000132128.18	3999	51.5
ENSG00000290791.1	3999	102.0
ENSG00000278876.1	10499	493.0
ENSG00000196152.10	6999	459.0
ENSG00000160633.13	5999	368.0
ENSG00000011007.13	3999	61.0
ENSG00000105607.13	5999	114.5
ENSG00000226386.1	24499	544.5
ENSG00000173473.11	6499	108.0
ENSG00000232271.1	6999	209.5
ENSG00000168924.15	3999	35.5
ENSG00000138081.22	5499	76.5
ENSG00000167625.12	4499	98.5
ENSG00000289378.1	13999	251.0
ENSG00000148943.12	14499	261.0
ENSG00000100138.15	7499	172.5
ENSG00000196670.14	3999	87.5
ENSG00000168872.17	5999	364.0
ENSG00000106266.11	6499	197.5
ENSG00000199325.1	4999	99.0
ENSG00000136146.15	11999	235.0
ENSG00000140259.7	4999	156.5
ENSG00000290053.1	9499	118.5
ENSG00000119509.13	4999	105.5
ENSG00000262213.1	3999	41.5
ENSG00000161981.11	5499	54.5
ENSG00000198089.16	21999	455.0
ENSG00000263528.8	6999	103.5
ENSG00000149179.14	13499	198.0
ENSG00000130713.17	3999	53.5
ENSG00000156587.16	20499	1461.5
ENSG00000125991.21	5999	98.0
ENSG00000134697.13	6999	68.5
ENSG00000273162.1	27499	2264.0
ENSG00000118961.15	4499	68.0
ENSG00000197265.9	15999	440.0
ENSG00000140993.11	4499	88.0
ENSG00000100220.12	6499	362.0
ENSG00000235629.1	3999	81.0
ENSG00000132603.15	3999	48.5
ENSG00000212149.1	3999	40.5
ENSG00000130734.10	13499	336.0
ENSG00000214087.9	14499	517.0
ENSG00000229659.1	3999	122.5
ENSG00000156232.7	4999	160.0
ENSG00000224066.1	11999	197.0
ENSG00000197323.12	7999	147.5
ENSG00000279182.1	4999	60.5
ENSG00000255051.1	4999	66.5
ENSG00000107185.10	7999	195.0
ENSG00000185404.17	4499	54.0
ENSG00000143127.13	3999	54.5
ENSG00000224346.1	4499	80.0
ENSG00000166391.15	8999	110.0
ENSG00000142546.14	3999	51.5
ENSG00000229809.9	9999	275.0
ENSG00000231966.1	4999	55.0
ENSG00000143256.5	3999	32.5
ENSG00000202047.1	10499	185.0
ENSG00000165487.14	8999	249.0
ENSG00000168824.15	4999	54.0
ENSG00000289357.1	6499	270.0
ENSG00000068784.13	3999	26.5
ENSG00000130347.13	3999	51.5
ENSG00000286909.1	3999	69.0
ENSG00000135164.19	15499	458.5
ENSG00000083312.19	6999	81.0
ENSG00000127774.7	4499	54.5
ENSG00000133818.14	20575	1087.5
ENSG00000243960.1	7499	130.0
ENSG00000258159.1	17499	272.5
ENSG00000160917.15	3999	84.0
ENSG00000198380.13	4999	61.0
ENSG00000164050.13	3999	55.5
ENSG00000023909.10	4999	249.0
ENSG00000291008.1	4499	162.0
ENSG00000153208.19	8499	121.5
ENSG00000066933.17	4499	58.0
ENSG00000236844.1	21499	697.5
ENSG00000284643.1	9499	175.0
ENSG00000099968.18	4499	360.5
ENSG00000149182.15	23499	577.0
ENSG00000278672.1	3999	43.5
ENSG00000291033.1	4499	59.5
ENSG00000189042.14	14999	318.0
ENSG00000162066.16	4499	128.0
ENSG00000128891.17	10499	378.0
ENSG00000230882.1	41499	1126.5
ENSG00000271361.1	3999	95.5
ENSG00000250486.5	9999	159.5
ENSG00000141027.23	35499	1650.5
ENSG00000288670.1	4999	60.0
ENSG00000143393.17	8499	149.0
ENSG00000130429.16	13499	710.5
ENSG00000230322.1	5499	117.0
ENSG00000213839.4	6499	95.0
ENSG00000162511.8	5999	381.0
ENSG00000225680.1	26999	642.5
ENSG00000126767.18	6499	241.0
ENSG00000287733.1	9499	2710.5
ENSG00000160392.14	4999	92.0
ENSG00000269982.1	5999	135.5
ENSG00000143119.14	5999	100.5
ENSG00000149657.20	11999	1439.5
ENSG00000109475.17	6499	89.5
ENSG00000087302.9	25999	1741.0
ENSG00000106153.13	7499	156.0
ENSG00000104812.15	4499	239.0
ENSG00000225611.3	4499	140.0
ENSG00000100296.14	3999	71.0
ENSG00000124587.14	6999	268.0
ENSG00000111786.10	15234	1055.0
ENSG00000156603.20	5499	46.5
ENSG00000101311.17	4499	35.0
ENSG00000136867.11	8499	149.5
ENSG00000068724.18	6499	101.0
ENSG00000168495.13	6499	235.5
ENSG00000141580.16	9999	362.5
ENSG00000198355.5	6999	238.5
ENSG00000132950.19	6499	51.5
ENSG00000158792.16	8499	72.0
ENSG00000122026.11	15499	498.0
ENSG00000291151.1	5499	102.5
ENSG00000130303.14	8499	295.0
ENSG00000277157.2	3999	68.5
ENSG00000088888.18	6999	133.0
ENSG00000287937.1	10499	105.0
ENSG00000178567.8	39925	2132.0
ENSG00000185127.7	3999	48.5
ENSG00000260672.1	13499	163.0
ENSG00000250155.3	6999	81.0
ENSG00000100280.17	11999	178.0
ENSG00000103018.18	15499	310.5
ENSG00000140859.16	17499	1085.5
ENSG00000136231.14	3999	28.0
ENSG00000141741.12	7999	167.5
ENSG00000169902.15	17499	542.0
ENSG00000164167.12	8999	147.0
ENSG00000274695.1	13999	362.5
ENSG00000256229.8	17999	285.5
ENSG00000288873.2	14999	223.0
ENSG00000185900.11	4499	52.0
ENSG00000291283.1	6499	142.5
ENSG00000235381.1	23999	456.5
ENSG00000116649.10	6999	485.5
ENSG00000180329.14	6999	354.0
ENSG00000272606.2	5999	113.5
ENSG00000110876.10	3999	39.5
ENSG00000197798.9	5999	318.5
ENSG00000196367.15	8999	118.0
ENSG00000100297.16	14999	352.5
ENSG00000163521.16	6499	128.0
ENSG00000290090.1	3999	48.0
ENSG00000119401.11	11999	216.0
ENSG00000293268.1	3999	112.5
ENSG00000261396.1	8999	99.0
ENSG00000050730.16	4999	73.0
ENSG00000241859.8	3999	111.5
ENSG00000283683.2	7999	138.0
ENSG00000102572.15	7499	86.5
ENSG00000166478.10	3999	96.5
ENSG00000284343.1	7999	436.5
ENSG00000196646.12	6499	112.0
ENSG00000123268.9	12499	1432.5
ENSG00000187555.17	6999	80.5
ENSG00000263529.2	6499	133.5
ENSG00000287985.1	6999	118.0
ENSG00000255559.1	3999	34.5
ENSG00000185347.19	5999	79.0
ENSG00000278948.1	6999	685.0
ENSG00000279277.2	4499	58.0
ENSG00000165650.12	9999	359.5
ENSG00000291043.1	6499	230.0
ENSG00000266852.2	16499	618.0
ENSG00000075275.18	10999	155.0
ENSG00000116903.7	9499	444.5
ENSG00000232491.1	9999	192.0
ENSG00000227070.2	8499	161.0
ENSG00000173349.6	4999	53.5
