ID	Length	dBGLF5_03.Aligned.sortedByCoord.out
ENSG00000067365.15	3999	102.5
ENSG00000119509.13	5499	98.0
ENSG00000102054.18	8999	128.5
ENSG00000106330.12	4499	50.0
ENSG00000165487.14	9499	232.0
ENSG00000089280.19	19357	628.5
ENSG00000287238.1	3999	37.0
ENSG00000116752.6	5999	36.5
ENSG00000126461.15	5999	114.5
ENSG00000160633.13	5999	197.5
ENSG00000100503.27	3999	35.5
ENSG00000258947.8	4499	51.5
ENSG00000200278.1	5999	56.5
ENSG00000289257.2	7999	80.5
ENSG00000003509.16	3999	38.0
ENSG00000164070.12	24999	679.0
ENSG00000114098.18	4999	68.0
ENSG00000106245.11	8999	165.5
ENSG00000275709.1	3999	93.5
ENSG00000147604.14	13999	245.0
ENSG00000153187.21	5499	59.0
ENSG00000138138.14	6999	129.0
ENSG00000288743.1	4499	36.5
ENSG00000289155.2	15499	225.0
ENSG00000125386.16	21999	581.0
ENSG00000271361.1	3999	83.0
ENSG00000167114.13	4499	45.5
ENSG00000202089.1	13999	306.5
ENSG00000066933.17	4999	88.0
ENSG00000290085.1	8499	169.5
ENSG00000161526.15	6499	114.0
ENSG00000293495.1	4499	73.5
ENSG00000126767.18	6499	171.0
ENSG00000116874.12	5999	93.5
ENSG00000289361.1	5499	181.5
ENSG00000163938.17	9999	226.5
ENSG00000179010.16	3999	78.0
ENSG00000231476.1	21499	290.0
ENSG00000130347.13	11499	111.5
ENSG00000102595.22	3999	45.0
ENSG00000131495.9	6999	198.5
ENSG00000158195.11	8999	500.5
ENSG00000284914.1	4499	52.5
ENSG00000177150.13	15999	191.0
ENSG00000279718.1	3999	22.0
ENSG00000232079.7	3999	54.0
ENSG00000271137.1	8499	124.5
ENSG00000130363.13	20499	573.5
ENSG00000135250.17	13999	296.5
ENSG00000171659.16	5999	173.0
ENSG00000044115.21	4499	88.5
ENSG00000137076.22	4499	154.5
ENSG00000126934.15	8999	166.5
ENSG00000137496.19	13999	506.0
ENSG00000132842.15	8999	205.0
ENSG00000059378.13	7499	95.5
ENSG00000170949.18	9499	128.5
ENSG00000114902.14	6499	104.5
ENSG00000146426.19	7499	138.5
ENSG00000140941.14	14499	741.0
ENSG00000286692.1	7999	104.0
ENSG00000161204.12	5499	88.0
ENSG00000143322.22	18999	498.5
ENSG00000112679.15	8999	217.0
ENSG00000165669.14	10499	220.0
ENSG00000136731.13	5499	167.5
ENSG00000199325.1	4999	119.5
ENSG00000087302.9	19499	1295.0
ENSG00000162244.12	9999	363.0
ENSG00000198171.13	8499	154.0
ENSG00000278874.1	4499	44.5
ENSG00000159588.15	4999	35.0
ENSG00000225233.2	3999	29.0
ENSG00000258159.1	12499	166.5
ENSG00000178999.13	4999	49.5
ENSG00000145494.12	14499	1571.0
ENSG00000069849.11	5499	42.0
ENSG00000136937.13	19999	419.5
ENSG00000168818.10	3999	51.5
ENSG00000260823.1	9499	161.0
ENSG00000132912.13	9999	256.5
ENSG00000287510.1	27999	746.5
ENSG00000086061.16	13499	541.0
ENSG00000172115.9	9999	272.5
ENSG00000259326.1	11999	189.5
ENSG00000239282.8	13999	968.5
ENSG00000291008.1	4499	172.5
ENSG00000261101.2	5999	62.5
ENSG00000162377.6	9999	165.0
ENSG00000221955.11	26499	999.0
ENSG00000122566.22	11999	1838.0
ENSG00000105640.13	7499	419.5
ENSG00000279792.1	9999	159.5
ENSG00000261654.1	9499	258.5
ENSG00000054654.20	23999	2222.0
ENSG00000136051.15	14499	151.5
ENSG00000286013.1	4999	122.0
ENSG00000116649.10	9999	473.5
ENSG00000187742.15	10999	1554.5
ENSG00000039123.16	11499	202.0
ENSG00000213380.16	8999	311.0
ENSG00000287502.1	11499	238.5
ENSG00000270804.2	4999	82.5
ENSG00000188986.9	3999	66.0
ENSG00000259953.2	10499	133.0
ENSG00000185298.13	4499	83.5
ENSG00000105607.13	5999	67.0
ENSG00000116459.11	15999	382.5
ENSG00000120690.16	4499	61.0
ENSG00000167258.16	5499	216.5
ENSG00000207782.3	3999	145.0
ENSG00000119318.13	15999	296.5
ENSG00000150459.13	20999	417.5
ENSG00000141580.16	6999	203.5
ENSG00000197756.10	6499	129.5
ENSG00000253824.2	3999	67.5
ENSG00000274002.1	4499	61.0
ENSG00000278637.2	8499	226.5
ENSG00000109519.14	10499	269.5
ENSG00000124587.14	4499	150.0
ENSG00000046651.16	8499	145.0
ENSG00000287985.1	6499	71.0
ENSG00000083520.15	8499	203.5
ENSG00000149273.15	3999	71.5
ENSG00000149084.13	10999	184.0
ENSG00000293360.1	11499	303.0
ENSG00000120333.4	5999	83.0
ENSG00000240211.1	4999	36.0
ENSG00000237330.3	5499	101.0
ENSG00000273456.2	5499	600.0
ENSG00000130734.10	11999	255.0
ENSG00000115942.9	5999	118.0
ENSG00000163932.16	4999	58.5
ENSG00000277895.1	4999	157.5
ENSG00000260249.3	6499	87.0
ENSG00000170734.12	8499	175.0
ENSG00000185475.11	5499	106.5
ENSG00000130733.11	23999	1985.0
ENSG00000107949.17	9999	105.5
ENSG00000161980.6	10999	291.5
ENSG00000213281.5	5499	35.0
ENSG00000259652.1	13999	334.5
ENSG00000158615.10	4499	100.0
ENSG00000231652.2	3999	42.5
ENSG00000175356.14	10499	223.5
ENSG00000243960.1	7499	83.0
ENSG00000136273.13	7999	242.5
ENSG00000280354.1	3999	21.5
ENSG00000122026.11	15499	434.5
ENSG00000197798.9	4499	286.5
ENSG00000265678.1	27136	4954.5
ENSG00000265450.1	5499	56.5
ENSG00000175003.15	9999	146.5
ENSG00000167971.16	4999	69.5
ENSG00000256349.1	11999	174.5
ENSG00000241258.7	18999	370.5
ENSG00000172795.17	10499	183.0
ENSG00000116898.12	4999	130.0
ENSG00000089022.15	11999	162.0
ENSG00000139190.17	24499	398.0
ENSG00000182400.15	8499	256.5
ENSG00000127311.10	3999	67.0
ENSG00000100416.15	3999	509.0
ENSG00000141027.23	26241	1110.5
ENSG00000106153.13	3999	81.0
ENSG00000149657.20	7499	1152.5
ENSG00000169696.16	5499	95.0
ENSG00000196588.21	10999	233.5
ENSG00000275052.5	9999	113.5
ENSG00000274469.2	3999	28.0
ENSG00000207020.1	4999	46.0
ENSG00000185049.16	13499	195.5
ENSG00000163013.12	6999	82.5
ENSG00000000460.17	5499	102.0
ENSG00000179832.18	4499	56.5
ENSG00000111727.12	3999	49.5
ENSG00000165275.10	7499	226.5
ENSG00000286722.1	16499	629.5
ENSG00000119689.15	8999	467.5
ENSG00000134183.13	5499	53.5
ENSG00000143952.20	8499	123.0
ENSG00000213799.13	7999	160.5
ENSG00000109270.13	7999	298.5
ENSG00000258172.1	6499	74.0
ENSG00000167625.12	3999	88.5
ENSG00000100364.19	16999	262.5
ENSG00000189241.8	8499	160.0
ENSG00000100445.18	4499	93.5
ENSG00000253182.1	6499	48.0
ENSG00000287350.1	7499	88.5
ENSG00000168026.19	3999	44.0
ENSG00000224950.2	6499	146.5
ENSG00000072364.13	5499	53.0
ENSG00000241634.1	4499	55.5
ENSG00000172977.13	5499	113.0
ENSG00000291043.1	6499	169.5
ENSG00000280187.2	4999	45.0
ENSG00000169679.15	4999	66.0
ENSG00000164919.11	8499	122.5
ENSG00000101365.21	4499	120.5
ENSG00000092871.17	10499	412.5
ENSG00000135248.16	4499	37.0
ENSG00000255299.5	3999	30.5
ENSG00000171206.16	9499	143.5
ENSG00000149182.15	4499	64.0
ENSG00000116771.6	5499	76.5
ENSG00000178057.15	6499	170.0
ENSG00000126775.9	3999	35.5
ENSG00000140326.13	4499	49.0
ENSG00000268836.1	8499	223.0
ENSG00000128944.14	6499	69.0
ENSG00000130703.17	3999	65.5
ENSG00000092931.12	8499	266.5
ENSG00000186468.13	6999	191.5
ENSG00000151694.15	13499	468.5
ENSG00000117868.18	8499	213.5
ENSG00000144357.18	13499	314.0
ENSG00000289393.1	14999	232.0
ENSG00000104231.11	6999	102.0
ENSG00000167083.7	5499	55.5
ENSG00000109475.17	6499	101.0
ENSG00000256568.2	4499	57.5
ENSG00000064995.19	15499	339.0
ENSG00000053371.13	3999	42.5
ENSG00000169136.13	24499	492.0
ENSG00000275638.1	5999	178.0
ENSG00000164253.14	20999	392.0
ENSG00000265961.1	5499	58.5
ENSG00000162736.18	15999	995.0
ENSG00000284643.1	9499	116.5
ENSG00000198015.14	3999	37.5
ENSG00000238005.5	4499	54.5
ENSG00000207073.1	14999	405.0
ENSG00000224066.1	8999	83.5
ENSG00000143622.12	17999	281.0
ENSG00000174173.7	7499	72.0
ENSG00000289421.1	9999	552.5
ENSG00000214456.8	3999	32.5
