ID	Length	dBGLF5_02.Aligned.sortedByCoord.out
ENSG00000175115.13	4499	104.0
ENSG00000164167.12	4999	122.5
ENSG00000100418.8	7999	124.5
ENSG00000162241.13	3999	125.0
ENSG00000135763.10	5999	81.5
ENSG00000286817.1	4499	50.5
ENSG00000125037.13	3999	64.5
ENSG00000010244.19	18999	466.0
ENSG00000291118.1	3999	59.5
ENSG00000204110.7	4999	160.0
ENSG00000276071.1	5499	68.0
ENSG00000135185.12	7999	220.5
ENSG00000132485.14	8999	129.5
ENSG00000259421.1	5999	65.5
ENSG00000258572.1	4499	76.5
ENSG00000275801.1	9499	226.0
ENSG00000178057.15	5499	102.5
ENSG00000167625.12	4999	178.5
ENSG00000082641.16	9499	126.0
ENSG00000154124.6	18499	1066.0
ENSG00000160392.14	5499	84.5
ENSG00000270802.2	7499	150.5
ENSG00000100426.7	4499	56.5
ENSG00000196670.14	4999	113.0
ENSG00000135912.11	5499	45.5
ENSG00000107185.10	7999	173.0
ENSG00000136273.13	7999	267.0
ENSG00000145287.11	3999	280.0
ENSG00000115942.9	3999	27.5
ENSG00000115165.10	21499	1489.5
ENSG00000168495.13	4999	109.5
ENSG00000111850.11	5499	84.5
ENSG00000245937.10	4499	42.0
ENSG00000197713.15	7999	298.5
ENSG00000288818.1	7999	115.5
ENSG00000106153.13	4999	98.0
ENSG00000285972.1	19499	877.0
ENSG00000173588.16	7499	86.5
ENSG00000285554.1	7499	107.0
ENSG00000152256.14	6499	123.0
ENSG00000149084.13	10999	446.5
ENSG00000166579.16	5499	46.0
ENSG00000111727.12	3999	52.5
ENSG00000170185.11	4499	55.0
ENSG00000290165.1	6999	127.5
ENSG00000163568.16	5499	175.0
ENSG00000171307.19	5499	81.5
ENSG00000198612.11	5999	119.0
ENSG00000289836.1	3999	90.5
ENSG00000154310.17	4499	160.5
ENSG00000239407.5	10499	431.5
ENSG00000132912.13	5999	76.5
ENSG00000172171.11	3999	39.0
ENSG00000079263.19	3999	155.5
ENSG00000196743.9	3999	392.0
ENSG00000158711.14	3999	32.0
ENSG00000168259.17	6499	56.5
ENSG00000165304.8	4499	42.0
ENSG00000173614.14	4499	39.0
ENSG00000141027.23	5999	108.0
ENSG00000227598.1	7999	179.5
ENSG00000138303.19	3999	41.5
ENSG00000183808.12	7499	206.0
ENSG00000158457.6	5999	88.0
ENSG00000151532.15	9499	333.0
ENSG00000007944.15	4499	55.5
ENSG00000124243.19	5499	184.0
ENSG00000104131.13	5499	209.0
ENSG00000229267.3	4999	203.0
ENSG00000120725.13	7499	186.5
ENSG00000261101.2	10499	222.0
ENSG00000211598.2	5499	170.5
ENSG00000198498.10	9999	263.0
ENSG00000143119.14	14999	566.5
ENSG00000146192.15	8499	141.5
ENSG00000293495.1	3999	31.0
ENSG00000224950.2	5999	268.5
ENSG00000100162.15	9999	147.0
ENSG00000028116.18	5499	425.0
ENSG00000136874.11	3999	66.5
ENSG00000246790.2	8999	168.5
ENSG00000159958.7	5499	126.0
ENSG00000113328.20	5999	102.0
ENSG00000111196.10	4999	183.0
ENSG00000271361.1	4999	376.5
ENSG00000290989.1	6999	141.5
ENSG00000239494.2	6999	97.5
ENSG00000173535.15	4499	167.5
ENSG00000230155.8	6999	194.5
ENSG00000249096.7	6999	91.5
ENSG00000275638.1	5999	55.0
ENSG00000242444.4	5499	173.5
ENSG00000132842.15	5499	66.0
ENSG00000286531.1	3999	29.5
ENSG00000235366.3	6999	312.5
ENSG00000048544.6	13499	162.5
ENSG00000162924.16	11999	338.5
ENSG00000142676.14	6499	90.5
ENSG00000169679.15	3999	43.5
ENSG00000232271.1	6999	324.0
ENSG00000291033.1	3999	87.0
ENSG00000127191.18	6999	79.0
ENSG00000134330.19	4499	87.0
ENSG00000128944.14	5999	103.0
ENSG00000124151.19	5999	53.5
ENSG00000249741.2	9499	199.5
ENSG00000189362.12	5499	84.0
ENSG00000241258.7	7999	334.5
ENSG00000145850.9	4499	59.0
ENSG00000153044.10	4999	81.5
ENSG00000160229.13	4499	167.0
ENSG00000100557.10	6999	104.5
ENSG00000125726.11	4499	723.0
ENSG00000180626.10	5499	89.0
ENSG00000101343.15	5499	51.0
ENSG00000186063.13	5999	91.0
ENSG00000225377.6	4999	74.0
ENSG00000178229.8	4999	62.5
ENSG00000234883.7	12999	1237.5
ENSG00000002919.15	5499	65.0
ENSG00000288899.1	10499	639.0
ENSG00000165118.15	3999	43.0
ENSG00000185515.16	5999	261.5
ENSG00000102384.14	3999	40.0
ENSG00000122359.18	4499	123.0
ENSG00000233912.1	7499	130.5
ENSG00000116874.12	5499	63.5
ENSG00000247134.8	4499	96.0
ENSG00000130429.16	4999	120.0
ENSG00000157593.20	4999	172.0
ENSG00000119509.13	5499	212.0
ENSG00000286912.1	11499	196.5
ENSG00000112996.11	7999	192.5
ENSG00000263528.8	6499	103.5
ENSG00000163507.15	5499	101.5
ENSG00000231476.1	14999	230.5
ENSG00000176142.13	7499	102.5
ENSG00000287697.1	5499	48.0
ENSG00000172728.16	6999	112.0
ENSG00000038210.14	5499	109.5
ENSG00000116761.12	5499	373.5
ENSG00000278876.1	4499	50.5
ENSG00000244538.1	11499	1265.5
ENSG00000163257.11	6999	215.0
ENSG00000132465.12	5499	278.5
ENSG00000090487.11	11499	694.5
ENSG00000120280.6	6999	262.5
ENSG00000185947.15	6499	147.5
ENSG00000139133.7	7499	306.5
ENSG00000114021.12	9999	161.5
ENSG00000054967.13	16499	375.5
ENSG00000173145.11	3999	69.0
ENSG00000287733.1	10499	4728.5
ENSG00000196152.10	4499	197.5
ENSG00000226779.1	19999	1381.5
ENSG00000208018.1	7999	104.5
ENSG00000121594.12	13499	815.5
ENSG00000128891.17	8499	121.5
ENSG00000158042.9	4499	80.0
ENSG00000276116.2	4999	82.5
ENSG00000290931.1	10499	425.5
ENSG00000235852.1	6499	105.0
ENSG00000275418.1	7999	516.5
ENSG00000170222.12	3999	48.5
ENSG00000012817.16	4499	80.5
ENSG00000079246.16	13999	716.5
ENSG00000289082.1	3999	77.5
ENSG00000287265.1	9999	338.0
ENSG00000173890.17	3999	47.0
ENSG00000184988.8	5499	330.0
ENSG00000269921.1	3999	50.5
ENSG00000288904.2	6499	64.0
ENSG00000118961.15	4999	71.5
ENSG00000290085.1	6999	334.5
ENSG00000144468.17	4999	35.0
ENSG00000113522.14	5499	64.0
ENSG00000228474.6	8999	234.0
ENSG00000164975.16	12999	210.0
ENSG00000168291.13	8499	156.5
ENSG00000262227.2	3999	222.0
ENSG00000069493.15	4499	59.0
ENSG00000092203.15	3999	39.0
ENSG00000186265.10	6999	346.5
ENSG00000288788.1	12499	218.5
ENSG00000185404.17	4499	75.5
ENSG00000172650.15	3999	150.0
ENSG00000114850.7	15999	300.0
ENSG00000104671.8	3999	48.5
ENSG00000090661.12	3999	61.5
ENSG00000224220.1	7499	963.5
ENSG00000291283.1	6499	312.5
ENSG00000274383.1	4499	68.5
ENSG00000125910.6	4999	143.5
ENSG00000237638.3	25999	1060.0
ENSG00000248866.1	5499	89.5
ENSG00000104147.9	11999	159.5
ENSG00000249471.8	3999	58.5
ENSG00000105373.19	3999	30.0
ENSG00000154262.13	5499	244.5
ENSG00000197043.15	6999	285.0
ENSG00000073605.19	3999	40.5
ENSG00000107263.19	10499	114.0
ENSG00000196081.10	6499	103.5
ENSG00000089022.15	4999	53.5
ENSG00000178567.8	8499	174.0
ENSG00000236842.1	3999	69.0
ENSG00000286546.1	7499	1039.5
ENSG00000197888.3	9999	136.5
ENSG00000291143.1	18999	442.0
ENSG00000240143.1	4499	65.0
ENSG00000261366.1	8499	134.0
ENSG00000197008.10	9499	95.0
ENSG00000288772.2	5999	57.0
ENSG00000149634.5	3999	54.0
ENSG00000139190.17	3999	106.5
ENSG00000286646.2	3999	186.5
ENSG00000253522.6	4499	134.5
ENSG00000203995.11	8999	541.0
ENSG00000273619.2	5499	43.0
ENSG00000258878.1	4499	40.0
ENSG00000105246.6	10499	584.0
ENSG00000223356.1	3999	45.0
ENSG00000110777.12	7499	221.0
ENSG00000291136.1	6999	80.5
ENSG00000174718.12	7499	120.5
ENSG00000291120.1	4499	36.5
ENSG00000108798.9	6999	90.0
ENSG00000237190.4	3999	37.5
ENSG00000116793.16	6499	60.0
ENSG00000266385.1	3999	28.5
ENSG00000140259.7	3999	38.0
ENSG00000225975.8	4999	92.0
ENSG00000118363.13	7999	225.5
ENSG00000137054.16	6999	647.5
ENSG00000289053.2	3999	46.0
ENSG00000213413.3	13999	398.5
ENSG00000011478.13	3999	48.5
ENSG00000135679.27	5499	131.0
ENSG00000132436.13	7999	198.5
ENSG00000177556.12	17499	441.0
ENSG00000123353.10	4499	89.0
ENSG00000143799.14	5499	83.5
ENSG00000272599.2	5499	73.5
ENSG00000289562.2	3999	44.5
ENSG00000271936.1	4499	63.0
ENSG00000115514.12	6999	217.0
ENSG00000168137.20	4499	53.5
ENSG00000196646.12	4499	79.5
ENSG00000270804.2	4999	124.5
ENSG00000275074.2	4499	64.0
ENSG00000075131.10	3999	177.0
ENSG00000112679.15	9499	225.0
ENSG00000256690.1	3999	57.5
ENSG00000183684.8	8999	108.5
ENSG00000197646.8	4499	55.0
