ID	Length	dBGLF5_10.Aligned.sortedByCoord.out
ENSG00000287733.1	9999	4689.0
ENSG00000162924.16	11999	298.0
ENSG00000171307.19	10499	105.5
ENSG00000272606.2	13999	257.0
ENSG00000143119.14	16499	557.5
ENSG00000100104.13	3999	69.5
ENSG00000284602.1	3999	44.5
ENSG00000108798.9	8999	157.5
ENSG00000145850.9	3999	60.0
ENSG00000133943.21	10999	169.5
ENSG00000121089.4	17999	457.5
ENSG00000152455.16	9999	196.0
ENSG00000225377.6	5499	53.0
ENSG00000189144.15	4999	137.5
ENSG00000108639.8	3999	103.0
ENSG00000162241.13	4499	195.0
ENSG00000179331.3	4499	61.0
ENSG00000261970.1	7499	99.0
ENSG00000233223.5	5499	72.0
ENSG00000113812.14	8999	384.5
ENSG00000121390.19	7499	133.0
ENSG00000036549.13	3999	26.5
ENSG00000288818.1	7999	132.0
ENSG00000112679.15	8999	218.5
ENSG00000229267.3	4999	134.5
