ID	Length	dBGLF5_03.Aligned.sortedByCoord.out
ENSG00000242539.2	5999	0.89
ENSG00000229893.2	3999	0.4
ENSG00000273162.1	26499	3.15
ENSG00000232999.1	5499	1.5
ENSG00000259038.2	3999	0.38
ENSG00000152454.4	6999	0.57
ENSG00000161654.10	6499	1.18
ENSG00000237638.3	14999	1.33
ENSG00000170144.22	5999	0.79
ENSG00000111786.10	14999	2.35
ENSG00000289421.1	9999	2.48
ENSG00000121766.16	8499	1.0
ENSG00000224424.8	10999	0.59
ENSG00000031003.11	5999	0.67
ENSG00000135250.17	13999	0.95
ENSG00000273319.1	4999	1.46
ENSG00000279048.2	3999	0.57
ENSG00000275638.1	5999	1.33
ENSG00000289257.2	7999	0.45
ENSG00000272672.1	15999	4.2
ENSG00000149182.15	4499	0.64
ENSG00000186638.17	5999	0.45
ENSG00000126464.15	11999	1.08
ENSG00000162511.8	6499	2.62
ENSG00000172977.13	5499	0.92
ENSG00000054654.20	23999	4.16
ENSG00000277728.1	7499	0.9
ENSG00000272606.2	9999	0.57
ENSG00000163932.16	4999	0.53
ENSG00000271991.3	5999	1.27
ENSG00000214106.9	4999	0.8
ENSG00000068724.18	5999	0.63
ENSG00000069849.11	5499	0.34
ENSG00000197044.11	7999	0.73
ENSG00000162676.13	4499	0.74
ENSG00000175556.17	4499	1.59
ENSG00000197728.11	12999	0.83
ENSG00000250878.6	7999	0.77
ENSG00000100941.9	5999	0.64
ENSG00000265678.1	27136	8.2
ENSG00000160781.17	6999	0.6
ENSG00000143799.14	5499	1.03
ENSG00000165630.15	6999	0.57
ENSG00000031698.13	7999	0.98
ENSG00000230295.1	7999	1.67
ENSG00000173726.11	5499	1.44
ENSG00000170312.17	6999	0.67
ENSG00000134330.19	8999	0.45
ENSG00000120458.13	13499	1.17
ENSG00000145022.5	10499	0.64
ENSG00000165487.14	9499	1.1
ENSG00000259953.2	10499	0.57
ENSG00000198089.16	3999	0.5
ENSG00000271022.1	9999	0.6
ENSG00000119760.16	5499	0.45
ENSG00000105483.18	3999	1.37
ENSG00000100138.15	7499	0.93
ENSG00000165678.22	8999	1.25
ENSG00000116459.11	15999	1.07
ENSG00000120333.4	5999	0.62
ENSG00000213672.8	3999	0.4
ENSG00000186532.12	11999	3.68
ENSG00000119408.17	5999	1.3
ENSG00000276071.1	5999	1.18
ENSG00000159588.15	4999	0.31
ENSG00000046651.16	8499	0.77
ENSG00000105875.15	9999	0.9
ENSG00000259357.2	5499	0.74
ENSG00000100418.8	15499	1.35
ENSG00000272842.1	14999	2.59
ENSG00000077238.14	5999	0.59
ENSG00000141562.19	8999	1.91
ENSG00000102054.18	8999	0.64
ENSG00000196357.12	6999	0.57
ENSG00000083312.19	5999	0.42
ENSG00000273802.3	3999	1.84
ENSG00000132912.13	9999	1.15
ENSG00000105607.13	5999	0.5
ENSG00000144674.19	12499	1.21
ENSG00000229267.3	3999	0.49
ENSG00000004766.17	5999	0.88
ENSG00000140993.11	4499	0.99
ENSG00000213551.7	4499	0.41
ENSG00000278346.1	9499	6.25
ENSG00000092203.15	13499	1.08
ENSG00000068079.8	9499	0.65
ENSG00000103018.18	5999	0.84
ENSG00000282836.1	3999	0.42
ENSG00000196821.10	13999	0.5
ENSG00000259658.6	5499	0.64
ENSG00000006704.11	4999	0.42
ENSG00000163682.17	8499	0.41
ENSG00000125257.16	4999	0.76
ENSG00000175063.17	9499	0.71
ENSG00000139190.17	24499	0.73
ENSG00000162039.18	20499	1.48
ENSG00000164919.11	8499	0.65
ENSG00000105983.23	5499	0.58
ENSG00000233912.1	16499	0.68
ENSG00000207782.3	3999	1.63
ENSG00000226853.5	4999	0.78
ENSG00000079387.15	7999	1.36
ENSG00000154743.19	8999	0.51
ENSG00000289057.1	5999	0.4
ENSG00000180185.13	6499	0.84
ENSG00000241634.1	4499	0.55
ENSG00000274469.2	3999	0.31
ENSG00000038210.14	5999	0.57
ENSG00000180329.14	6999	1.99
ENSG00000278874.1	4499	0.44
ENSG00000148399.13	3999	1.44
ENSG00000278384.1	4999	1.84
ENSG00000214815.2	7499	0.5
ENSG00000286722.1	16499	1.71
ENSG00000152556.17	8999	1.85
ENSG00000139233.7	6999	0.74
ENSG00000204842.18	4999	0.39
ENSG00000263080.1	6499	1.72
ENSG00000145907.16	37999	1.65
ENSG00000136273.13	7999	1.36
ENSG00000265254.1	6999	0.72
ENSG00000169727.14	7999	0.59
ENSG00000138303.19	3999	0.38
ENSG00000145386.11	4499	0.58
ENSG00000240423.3	3999	0.61
ENSG00000280187.2	4999	0.4
ENSG00000240211.1	4999	0.32
ENSG00000146457.16	5499	1.16
ENSG00000286873.1	9499	0.88
ENSG00000101109.13	19999	2.02
ENSG00000213995.12	9499	1.11
ENSG00000261766.1	5999	1.43
ENSG00000288906.1	4999	3.98
ENSG00000011454.18	15499	1.02
ENSG00000112306.8	6999	0.56
ENSG00000022840.17	10499	1.94
ENSG00000287990.1	11999	0.91
ENSG00000132485.14	13499	0.76
ENSG00000265370.1	4999	0.55
ENSG00000165650.12	8499	1.01
ENSG00000207020.1	4999	0.41
ENSG00000141568.21	16499	1.54
ENSG00000122359.18	3999	0.8
ENSG00000168495.13	4999	1.86
ENSG00000224950.2	6499	1.01
ENSG00000263529.2	6499	0.57
ENSG00000105246.6	9999	1.77
ENSG00000289357.1	6499	2.34
ENSG00000134186.12	4999	0.4
ENSG00000173812.11	5999	0.7
ENSG00000055147.19	6999	0.39
ENSG00000143127.13	3999	0.58
ENSG00000124587.14	4499	1.5
ENSG00000135336.16	12999	0.98
ENSG00000067365.15	3999	1.15
ENSG00000272462.4	11999	0.49
ENSG00000103591.13	8999	0.62
ENSG00000089094.20	7499	0.64
ENSG00000258646.1	3999	0.67
ENSG00000143344.16	9999	0.8
ENSG00000089048.15	3999	1.06
ENSG00000250155.3	6999	0.36
ENSG00000214975.4	6499	0.7
ENSG00000265961.1	5499	0.48
ENSG00000273619.2	5499	1.02
ENSG00000107949.17	9999	0.47
ENSG00000003509.16	3999	0.43
ENSG00000109674.4	9999	0.6
ENSG00000202047.1	4999	0.59
ENSG00000261266.2	8499	0.49
ENSG00000172175.16	4499	1.69
ENSG00000269910.1	7499	0.47
ENSG00000226055.2	5999	0.4
ENSG00000167674.15	13999	0.82
ENSG00000239494.2	13999	1.54
ENSG00000087157.19	6499	1.08
ENSG00000169136.13	24499	0.9
ENSG00000164050.13	6499	0.54
ENSG00000160392.14	5999	0.59
ENSG00000115839.19	14499	1.49
ENSG00000089693.11	6999	0.53
ENSG00000159579.14	7499	0.48
ENSG00000132773.12	16999	0.64
ENSG00000136436.15	8999	5.2
ENSG00000100297.16	7499	1.18
ENSG00000239282.8	13999	3.11
ENSG00000198586.14	8499	0.94
ENSG00000214087.9	13499	1.32
ENSG00000154262.13	5499	0.46
ENSG00000105549.11	5499	0.89
ENSG00000115942.9	5999	0.88
ENSG00000118514.14	5999	1.08
ENSG00000134108.14	4499	0.72
ENSG00000117523.18	8499	0.87
ENSG00000261253.2	11499	0.83
ENSG00000178567.8	18425	3.55
ENSG00000260823.1	9499	0.76
ENSG00000125445.11	8499	2.06
ENSG00000076944.18	4999	0.58
ENSG00000113716.13	3999	0.47
ENSG00000180626.10	7999	1.13
ENSG00000289236.1	4999	0.52
ENSG00000233581.1	4999	0.51
ENSG00000167112.10	9999	0.88
ENSG00000149554.15	11499	0.96
ENSG00000152455.16	9499	1.4
ENSG00000164975.16	4499	0.57
ENSG00000140807.7	16999	0.58
ENSG00000253824.2	3999	0.76
ENSG00000102595.22	3999	0.51
ENSG00000186815.13	11499	0.98
ENSG00000182831.12	24499	1.11
ENSG00000177150.13	15999	0.54
ENSG00000095319.14	12999	0.79
ENSG00000196652.12	13999	0.76
ENSG00000130303.14	8499	1.27
ENSG00000246790.2	4499	1.32
ENSG00000105708.9	10999	0.97
ENSG00000236901.6	4499	1.25
ENSG00000100220.12	6499	1.79
ENSG00000175356.14	10499	0.96
ENSG00000133026.14	3999	1.67
ENSG00000086061.16	13499	1.8
ENSG00000114850.7	15999	0.96
ENSG00000259539.1	13499	0.71
ENSG00000125534.10	10999	3.12
ENSG00000291118.1	4499	1.09
ENSG00000257052.1	6499	0.94
ENSG00000100316.16	11499	1.13
ENSG00000266099.1	6499	1.02
ENSG00000198160.15	4999	0.85
ENSG00000105372.8	6999	4.86
ENSG00000134265.13	6499	0.56
ENSG00000159164.10	7999	0.65
ENSG00000289393.1	14999	0.69
ENSG00000184277.13	4499	0.94
