ID	Length	WT_09.Aligned.sortedByCoord.out
ENSG00000196247.13	8999	216.0
ENSG00000293220.1	4499	28.0
ENSG00000241490.1	3999	114.0
ENSG00000171824.14	6499	192.5
ENSG00000090487.11	20105	1282.0
ENSG00000196586.17	4999	78.0
ENSG00000005812.11	3999	150.0
ENSG00000151694.15	13499	456.0
ENSG00000136937.13	19499	1374.5
ENSG00000231652.2	3999	97.0
ENSG00000152556.17	12999	519.0
ENSG00000224877.4	13499	244.0
ENSG00000131153.9	19499	1816.5
ENSG00000143799.14	5499	90.5
ENSG00000100364.19	8499	213.5
ENSG00000288942.1	4999	53.5
ENSG00000290164.1	6499	141.0
ENSG00000230532.1	7499	342.0
ENSG00000230530.2	6999	112.0
ENSG00000160293.17	16499	271.0
ENSG00000104812.15	4499	86.5
ENSG00000287113.1	9999	94.5
ENSG00000289332.2	3999	29.0
ENSG00000226853.5	4999	91.0
ENSG00000246528.4	11999	160.0
ENSG00000177673.4	19499	623.5
ENSG00000073146.17	3999	40.0
ENSG00000149273.15	7499	165.0
ENSG00000182831.12	7499	108.0
ENSG00000168906.13	12999	1919.0
ENSG00000272606.2	20999	343.5
ENSG00000182149.21	5999	73.0
ENSG00000140859.16	16999	810.5
ENSG00000231086.1	4999	48.0
ENSG00000185065.6	5499	89.5
ENSG00000119408.17	5999	162.5
ENSG00000176978.15	5499	238.5
ENSG00000289155.2	16499	513.5
ENSG00000278002.1	3999	56.0
ENSG00000289268.1	3999	81.5
ENSG00000225975.8	6499	172.0
ENSG00000271936.1	4499	144.0
ENSG00000104472.10	4999	73.0
ENSG00000158195.11	8999	702.0
ENSG00000162852.14	16499	324.0
ENSG00000143119.14	5999	52.5
ENSG00000224358.1	11999	227.0
ENSG00000115486.13	9499	843.0
ENSG00000105483.18	9999	714.0
ENSG00000166140.17	3999	153.5
ENSG00000163516.14	8499	130.5
ENSG00000064547.14	4499	81.5
ENSG00000286294.2	5499	60.0
ENSG00000287733.1	9499	1112.5
ENSG00000132612.16	10999	214.5
ENSG00000177225.17	13499	162.0
ENSG00000125910.6	4999	178.5
ENSG00000226386.1	20499	597.0
ENSG00000136279.21	6499	95.5
ENSG00000146842.17	20499	568.5
ENSG00000271002.1	10999	340.0
ENSG00000163938.17	5999	219.0
ENSG00000232999.1	5499	191.0
ENSG00000260296.1	7999	111.5
ENSG00000198586.14	7999	257.0
ENSG00000166676.17	8999	179.0
ENSG00000119953.14	10999	362.5
ENSG00000183048.12	6999	197.5
ENSG00000261096.1	5499	187.5
ENSG00000139190.17	22999	647.0
ENSG00000109674.4	9999	296.0
ENSG00000158805.12	7499	184.5
ENSG00000230228.2	26999	832.0
ENSG00000255487.1	6999	254.5
ENSG00000255299.5	3999	38.5
ENSG00000124767.7	4999	33.0
ENSG00000136888.8	9999	442.0
ENSG00000214593.3	5499	89.5
ENSG00000281491.1	6499	131.0
ENSG00000275106.1	9999	311.5
ENSG00000291151.1	3999	52.5
ENSG00000290989.1	8499	92.0
ENSG00000287238.1	3999	54.0
ENSG00000115942.9	19499	486.0
ENSG00000129810.15	4499	58.0
ENSG00000166261.11	4999	47.5
ENSG00000173889.16	7999	102.0
ENSG00000276399.1	5499	87.0
ENSG00000011332.22	3999	37.0
ENSG00000140993.11	4999	119.5
ENSG00000199325.1	5999	98.5
ENSG00000290165.1	4999	49.5
ENSG00000237181.2	4499	102.5
ENSG00000060558.4	8499	211.5
ENSG00000168872.17	5999	401.5
ENSG00000230795.3	3999	61.0
ENSG00000262050.2	3999	45.5
ENSG00000161888.12	11499	210.0
ENSG00000289470.1	20999	1040.0
ENSG00000293251.2	16499	333.0
ENSG00000128408.9	3999	66.5
ENSG00000239335.4	25999	990.0
ENSG00000206922.1	4499	68.0
ENSG00000130734.10	4499	56.0
ENSG00000121766.16	12499	407.0
ENSG00000170734.12	7999	152.0
ENSG00000135164.19	15499	451.0
ENSG00000171503.13	9499	574.0
ENSG00000276043.5	4499	61.5
ENSG00000174748.22	3999	27.5
ENSG00000227543.5	4499	43.5
ENSG00000268401.2	7499	96.0
ENSG00000167104.11	8499	160.0
ENSG00000132485.14	13499	208.0
ENSG00000239282.8	22499	1499.5
ENSG00000233791.7	7999	104.5
ENSG00000176809.11	8999	120.5
ENSG00000089280.19	20857	630.5
ENSG00000256568.2	3999	83.0
ENSG00000289015.1	5499	352.0
ENSG00000126767.18	6499	326.5
ENSG00000083520.15	8999	177.5
ENSG00000229809.9	8999	189.5
ENSG00000261236.8	6999	89.0
ENSG00000279608.1	22499	516.5
ENSG00000105486.15	10999	396.0
ENSG00000197885.11	28999	2078.5
ENSG00000143924.19	6499	79.0
ENSG00000287584.1	4499	51.0
ENSG00000275672.1	6499	74.5
ENSG00000237481.1	4499	44.0
ENSG00000110063.10	4499	33.5
ENSG00000130254.12	11499	198.5
ENSG00000172543.9	7999	320.5
ENSG00000148153.14	7499	74.0
ENSG00000204110.7	4999	85.0
ENSG00000126934.15	4999	104.0
ENSG00000289378.1	5999	105.5
ENSG00000198026.8	13499	351.0
ENSG00000079999.14	4499	107.0
ENSG00000255135.5	3999	39.5
ENSG00000102786.15	19509	596.0
ENSG00000117523.18	8499	185.5
ENSG00000286722.1	15499	388.0
ENSG00000104147.9	26499	4371.0
ENSG00000101104.13	3999	56.0
ENSG00000010072.16	12499	167.5
ENSG00000161654.10	8999	156.5
ENSG00000226779.1	5499	117.0
ENSG00000126953.8	4499	45.5
ENSG00000234771.3	3999	104.5
ENSG00000263412.3	3999	74.0
ENSG00000221955.11	12999	288.5
ENSG00000128891.17	4999	207.0
ENSG00000234741.10	10499	129.0
ENSG00000203993.7	7999	409.5
ENSG00000135679.27	12999	530.0
ENSG00000164219.10	6999	70.0
ENSG00000198168.9	3999	101.0
ENSG00000106853.20	3999	48.5
ENSG00000270804.2	5499	233.0
ENSG00000273262.1	4499	58.0
ENSG00000056558.11	25499	3082.5
ENSG00000253047.1	14499	346.0
ENSG00000128590.5	5999	106.5
ENSG00000132475.10	25499	1666.0
ENSG00000100162.15	11499	230.0
ENSG00000077348.10	5499	101.0
ENSG00000202538.1	15499	380.0
ENSG00000231327.3	5999	77.5
ENSG00000033327.13	7499	130.0
ENSG00000232491.1	10499	191.5
ENSG00000100316.16	4999	83.5
ENSG00000142552.8	3999	44.5
ENSG00000117362.13	8999	133.5
ENSG00000143344.16	13499	216.0
ENSG00000259780.3	4499	65.5
ENSG00000132842.15	8999	140.0
ENSG00000234438.5	8499	127.5
ENSG00000131378.14	15999	543.5
ENSG00000237522.1	6499	149.5
ENSG00000189077.11	13499	189.0
ENSG00000260193.1	5499	338.0
ENSG00000289226.2	9999	174.0
ENSG00000258727.1	6499	189.5
ENSG00000247271.9	5999	83.5
ENSG00000273056.1	3999	22.5
ENSG00000264317.2	8999	166.0
ENSG00000130244.13	5499	37.0
ENSG00000113595.15	9499	302.0
ENSG00000230424.3	7499	215.0
ENSG00000230790.2	9999	426.5
ENSG00000175467.15	7499	403.5
ENSG00000188825.16	14499	486.5
ENSG00000205138.4	8499	128.0
ENSG00000288880.2	6999	128.0
ENSG00000160049.12	6999	77.5
ENSG00000181513.15	3999	65.0
ENSG00000162736.18	7999	482.5
ENSG00000246790.2	12499	260.5
ENSG00000235881.2	9999	162.0
ENSG00000266852.2	18499	963.0
ENSG00000179840.5	6499	165.5
ENSG00000095319.14	10499	256.0
ENSG00000076258.10	3999	82.5
ENSG00000152705.8	6499	50.0
ENSG00000183684.8	5999	79.5
ENSG00000053371.13	10999	322.5
ENSG00000290292.10	9499	178.0
ENSG00000107862.7	3999	47.0
ENSG00000102606.20	13999	443.0
ENSG00000065135.12	17999	445.0
ENSG00000120725.13	7499	224.5
ENSG00000177646.20	6999	67.5
ENSG00000265254.1	6999	126.0
ENSG00000101365.21	8499	107.5
ENSG00000131508.17	10499	535.0
ENSG00000257696.1	3999	85.0
ENSG00000171659.16	13999	444.0
ENSG00000115839.19	13999	609.0
ENSG00000205189.13	16999	286.0
ENSG00000023909.10	4999	171.5
ENSG00000293473.1	4499	60.0
ENSG00000278637.2	7499	91.5
ENSG00000272462.4	11999	272.5
ENSG00000273456.2	5499	683.5
ENSG00000266490.1	4999	128.0
ENSG00000196812.6	6999	73.0
ENSG00000137504.15	14499	351.5
ENSG00000233016.9	4999	60.0
ENSG00000162244.12	9999	271.5
ENSG00000230033.1	5999	463.5
ENSG00000272391.6	3999	204.5
ENSG00000260646.1	5499	106.5
ENSG00000166024.14	4999	28.0
ENSG00000141385.12	6499	238.5
ENSG00000006704.11	4999	116.5
ENSG00000160679.14	8499	178.0
ENSG00000273619.2	9499	185.5
ENSG00000164167.12	5499	71.0
ENSG00000261253.2	4999	46.0
ENSG00000137054.16	12601	487.0
ENSG00000119231.11	7499	392.5
ENSG00000113300.13	4999	67.5
ENSG00000276272.1	14499	177.0
ENSG00000273597.1	5499	77.0
ENSG00000160214.13	17999	409.0
ENSG00000104131.13	21999	847.5
ENSG00000164919.11	3999	50.5
ENSG00000169136.13	17499	417.5
ENSG00000185238.13	4999	94.5
ENSG00000105246.6	9999	672.0
ENSG00000111196.10	4999	137.0
ENSG00000086015.23	12499	230.5
ENSG00000019995.6	4499	41.5
ENSG00000196981.4	8499	87.5
ENSG00000134575.13	5499	578.5
ENSG00000232485.4	5499	81.0
ENSG00000099889.14	12499	207.5
ENSG00000118579.13	5499	78.0
ENSG00000213799.13	7999	158.0
ENSG00000107223.13	3999	53.5
ENSG00000175893.12	9499	180.0
ENSG00000158691.15	4999	43.0
ENSG00000277157.2	8499	500.0
ENSG00000168056.18	16499	421.5
ENSG00000256349.1	12999	287.0
ENSG00000273176.1	6999	174.5
ENSG00000121594.12	13999	553.5
ENSG00000152439.13	6499	354.0
ENSG00000127616.22	4999	71.0
ENSG00000153037.15	6999	108.0
ENSG00000265799.1	10499	242.0
ENSG00000271843.1	4499	38.0
ENSG00000130733.11	19499	1263.0
ENSG00000186815.13	11499	384.0
ENSG00000275878.1	16999	225.0
ENSG00000123146.20	6499	150.5
ENSG00000263142.6	5999	77.0
ENSG00000291283.1	6499	210.5
ENSG00000122026.11	15499	451.5
ENSG00000143622.12	8499	162.0
ENSG00000112306.8	5999	69.0
ENSG00000205056.9	16999	369.0
ENSG00000075702.19	8999	237.0
ENSG00000241313.3	6999	44.0
ENSG00000197451.12	17999	4161.5
ENSG00000152465.18	4999	107.5
ENSG00000272843.1	5499	116.5
ENSG00000099968.18	4499	610.0
ENSG00000288904.2	6999	102.0
ENSG00000119760.16	3999	76.5
ENSG00000105821.15	8999	96.0
ENSG00000279443.1	6499	189.0
ENSG00000286912.1	11499	245.0
ENSG00000287190.1	5999	148.5
ENSG00000186532.12	11999	1951.5
ENSG00000125458.7	4499	92.5
ENSG00000257167.3	4999	1519.0
ENSG00000288808.1	6999	156.0
ENSG00000217702.3	7999	154.0
ENSG00000099330.9	5499	86.5
ENSG00000293486.1	5499	161.5
ENSG00000266962.3	6999	548.5
ENSG00000154124.6	16499	487.0
ENSG00000173145.11	11499	336.0
ENSG00000031003.11	6499	109.5
ENSG00000228620.1	5499	77.0
ENSG00000170312.17	4499	55.0
ENSG00000168126.3	18499	2011.5
ENSG00000177830.18	10999	546.0
ENSG00000121281.13	6499	83.0
ENSG00000168066.22	4499	59.0
ENSG00000134183.13	5499	76.0
ENSG00000105708.9	5499	72.5
ENSG00000138674.17	11499	213.0
ENSG00000182934.12	5499	130.0
ENSG00000168010.11	12999	242.0
ENSG00000263993.2	5999	60.5
ENSG00000235629.1	4999	84.0
ENSG00000265678.1	21136	3514.5
ENSG00000153044.10	4999	82.0
ENSG00000166526.19	6499	92.5
ENSG00000085662.14	4999	34.0
ENSG00000288989.2	3999	55.0
ENSG00000224621.1	4999	83.0
ENSG00000162511.8	5999	1149.0
ENSG00000087237.12	8999	304.0
ENSG00000100220.12	13499	318.0
ENSG00000107036.12	7999	95.0
ENSG00000289151.2	9999	142.5
ENSG00000188313.13	21609	481.0
ENSG00000134569.10	8999	182.0
ENSG00000199598.1	15999	253.0
ENSG00000186468.13	7999	255.5
ENSG00000223389.1	11566	152.5
ENSG00000293360.1	16816	451.0
ENSG00000180329.14	6999	276.0
ENSG00000260924.3	5499	127.0
ENSG00000291136.1	6499	71.0
ENSG00000213413.3	13999	598.5
ENSG00000257702.5	4499	303.0
ENSG00000278276.1	6499	97.0
ENSG00000269921.1	5999	63.0
ENSG00000162377.6	4499	101.5
ENSG00000261758.1	9999	107.0
ENSG00000196652.12	4499	89.0
ENSG00000114850.7	15999	304.5
ENSG00000143322.22	10499	251.5
ENSG00000288743.1	5999	78.0
ENSG00000105948.13	13499	520.0
ENSG00000267579.1	6499	108.0
ENSG00000146223.16	6999	70.5
ENSG00000178567.8	21351	1789.5
ENSG00000162241.13	3999	99.5
ENSG00000083312.19	3999	48.5
ENSG00000230185.7	16999	624.5
ENSG00000133805.16	15499	265.5
ENSG00000168291.13	8999	305.0
ENSG00000155229.21	11499	209.5
ENSG00000108518.8	5499	96.5
ENSG00000184988.8	5499	330.5
ENSG00000181450.18	3999	659.5
ENSG00000119689.15	8999	385.0
ENSG00000075651.17	8499	98.0
ENSG00000203705.11	6999	101.0
ENSG00000118855.21	20999	483.5
ENSG00000136870.11	28499	540.5
ENSG00000289440.1	4499	49.5
ENSG00000136813.15	10499	232.0
ENSG00000124251.11	19499	1065.0
ENSG00000146858.8	4499	130.0
ENSG00000166377.21	12499	257.5
ENSG00000289421.1	10499	845.5
ENSG00000079387.15	6499	273.5
ENSG00000105640.13	7499	281.5
ENSG00000236844.1	23499	1083.5
ENSG00000139233.7	3999	62.0
ENSG00000175556.17	4999	289.0
ENSG00000163521.16	4999	143.0
ENSG00000226510.2	7999	105.0
ENSG00000196646.12	6999	191.5
ENSG00000110171.21	27499	430.5
ENSG00000157483.9	6999	50.0
ENSG00000128059.8	5499	37.0
ENSG00000267213.4	4999	109.0
ENSG00000123595.8	3999	24.5
ENSG00000141741.12	6499	140.5
ENSG00000111786.10	15234	637.5
ENSG00000232006.9	4499	44.5
ENSG00000180354.16	11499	221.0
ENSG00000172795.17	6999	315.0
ENSG00000121774.18	15999	427.0
ENSG00000179832.18	6499	162.5
ENSG00000267257.1	26499	598.5
ENSG00000164620.9	3999	26.5
ENSG00000241878.12	4499	38.5
ENSG00000272831.2	5999	105.5
ENSG00000259539.1	15999	676.5
ENSG00000203307.2	3999	45.0
ENSG00000119638.14	27499	752.5
ENSG00000182156.10	5499	48.5
ENSG00000237330.3	5499	314.0
ENSG00000243056.2	14499	329.5
ENSG00000206731.1	7499	82.0
ENSG00000168566.13	12999	274.0
ENSG00000287937.1	20499	643.5
ENSG00000273253.2	6499	139.5
ENSG00000118961.15	6499	133.5
ENSG00000215712.11	4999	64.0
ENSG00000070610.14	4499	353.0
ENSG00000054654.20	14999	1554.5
ENSG00000168090.10	7999	222.0
ENSG00000165678.22	8999	144.0
ENSG00000064995.19	8999	196.5
ENSG00000228365.1	4999	33.5
ENSG00000261351.2	9999	105.5
ENSG00000149657.20	7499	949.0
ENSG00000260947.1	3999	53.0
ENSG00000154310.17	4499	115.5
ENSG00000170852.12	22499	592.0
